node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,landuse,leisure,tourism,sport,area
136200121,36.2620905,-115.2577617,,,,,,,,,,,,8.73E-08
136202935,36.2248469,-115.2807532,,,,,,,,,,,,4.22E-07
136203742,36.223109,-115.2794111,,,,,,,,,,,,7.00E-08
136203745,36.2232536,-115.2800849,,,,,,,,,,,,8.54E-08
136213224,36.1841044,-115.1995533,,,,,,,,,,,,1.47E-07
136353846,36.1488938,-115.2860634,,,,,,,,,,,,1.96E-07
136353848,36.1488568,-115.2856911,,,,roof,,,,,,,,2.02E-08
143104881,36.1701848,-115.1563209,,,,parking,8,,,,,,,1.59E-06
143104882,36.1665954,-115.1505365,,,,,,,,,,,,2.87E-07
143104890,36.1643396,-115.1573374,,,,retail,,,,,,,,1.00E-06
144452568,36.2396191,-115.2485653,,,,,,,,,,,,6.91E-08
144452569,36.2401386,-115.2507662,,,,roof,,,,,,,,4.68E-09
144452571,36.2392277,-115.2494531,,,,,,,,,,,,2.30E-07
144452572,36.2382082,-115.2495077,,,,,,,,,,,,1.12E-07
144452574,36.240015,-115.2489968,,,,,,,,,,,,6.65E-08
144452575,36.2379729,-115.2488494,,,,,,,,,,,,1.87E-07
144452576,36.1965628,-115.250743,,,,,,,,,,,,8.72E-08
144452577,36.2399774,-115.2486846,,,,,,,,,,,,2.33E-08
144452578,36.1975742,-115.2502076,,,,retail,,,,,,,,5.72E-07
144452579,36.1968004,-115.2492508,,,,,,,,,,,,2.09E-07
144452580,36.2381789,-115.2504088,,,,,,,,,,,,7.22E-07
144452582,36.2400518,-115.2502486,,,,,,,,,,,,3.16E-08
144452588,36.2384848,-115.2482324,,,,,,,,,,,,7.02E-08
144452591,36.2398085,-115.2508524,,,,,,,,,,,,3.98E-08
144452593,36.2393948,-115.251087,7181,89129,Craig Road,fast_food,,,,,,,,2.05E-08
144452598,36.2400945,-115.2508902,,,,roof,,,,,,,,6.24E-09
144452600,36.1965113,-115.2487277,7150,89128,West Lake Mead Boulevard,fast_food,1,,,,,,,3.90E-08
144452602,36.2378826,-115.2482634,,,,,,,,,,,,6.81E-08
144452606,36.2400361,-115.2495077,,,,,,,,,,,,7.52E-08
144452609,36.1969037,-115.2508668,,,,,,,,,,,,4.03E-08
144452613,36.2400532,-115.2510218,,,,roof,,,,,,,,5.97E-09
146610534,36.1615205,-115.1476117,,,,,,,,,,,,2.46E-08
146612127,36.1419351,-115.1759909,,,,parking,,,,,,,,7.01E-07
147117055,36.1800134,-115.2758163,,,,,,,,,,,,7.73E-08
147242168,36.1564065,-115.2614507,,,,,,,,,,,,4.06E-07
149071439,36.1797154,-115.1299936,,,,stadium,2,,,,,,,8.48E-07
150402142,36.1532168,-115.216549,,,,,,,,,,,,4.51E-08
150402143,36.1528087,-115.2156984,,,,,,,,,,,,7.54E-07
150564979,36.1658412,-115.1065545,,,,,,,,,,,,3.51E-07
151644329,36.2017284,-115.2426897,,,,,,,,,,,,1.75E-07
151644330,36.2008644,-115.2367491,,,,,,,,,,,,5.65E-07
151644331,36.2027535,-115.243393,2321,89108,North Rainbow Boulevard,cinema,1,,,,,,,4.66E-07
151644778,36.1964102,-115.2402629,,,,,,,,,,,,8.28E-08
151644780,36.1963647,-115.2407766,2020,89108-7049,North Rainbow Boulevard,fast_food,,,,,,,,4.37E-08
151644781,36.1973925,-115.24131,,,,,,,,,,,,5.08E-08
151644782,36.1972333,-115.2404899,,,,,,,,,,,,9.98E-08
151753034,47.854539,12.1373777,51,83022,Innstra©¬e,restaurant,,,,,,,,
151953395,36.176536,-115.2900788,,,,parking,,,,,,,,8.44E-07
156165909,35.5990748,-105.2217899,,,,school,,,,,,,,1.82E-07
159924137,36.1721876,-115.1902036,,,,,,,,,,museum,,3.79E-07
