0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
@type,@id,@lat,@lon,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,building,building:levels,buliding:use,denomination,historic,landuse,leisure,tourism,amenity,sport,area
way,23548223,39.4654834,-0.3987491,,,,,,roof,,,,,,pitch,,,athletics,1.0904092118124709e-07
way,23548226,39.4647088,-0.3959248,,,,,,public,1,,,,,,,,,1.3575460755532731e-08
way,23557383,39.4700315,-0.3959214,,,,,,school,,,,,,,,,,2.0347401452625036e-07
way,23565084,39.4496264,-0.3932039,,,,,,school,3,,,,,,,,,1.5166385747278355e-07
way,23565128,39.4507578,-0.3753954,,,,,,school,3,,,,,,,,,1.9713760401884883e-07
way,23565129,39.4504407,-0.3749818,,,,,,school,1,,,,,,,,,6.62291546049687e-08
way,23576227,39.4437912,-0.3776378,,,,,,yes,2,,,,,,,,,8.636900350467158e-07
way,23576272,39.4425208,-0.3986935,,,,,,yes,2,,,,,,,,,4.2666194932650114e-07
way,23588381,39.4355902,-0.3534025,,,,,,office,2,,,,,,,,,5.175316806216301e-07
way,23588382,39.4370658,-0.3528320,,,,,,office,2,,,,,,,,,1.4199317188712257e-06
way,23588383,39.4362459,-0.3524865,,,,,,office,1,,,,,,,,,4.919138598680206e-07
way,23588386,39.4339047,-0.3488214,,,,,,office,2,,,,,,,,,7.445831133878755e-07
way,23588388,39.4334397,-0.3502515,,,,,,office,2,,,,,,,,,1.0826973531052886e-06
way,23588389,39.4414661,-0.3698942,,,,,,train_station,,,,,,,,,,2.1375318404182053e-08
way,23588390,39.4413897,-0.3684959,,,,,,yes,,,,,,,,,,2.8293564025005935e-07
way,23613394,39.4500917,-0.3880608,,,,,,yes,1,,,,military,,,,,1.1789333953515779e-07
way,23614667,39.4398402,-0.3910058,,,,,,school,3,,,,,,,,,1.2720047708469906e-06
way,23614668,39.4404980,-0.3919413,,,,,,school,3,,,,,,,,,2.930335005757456e-07
way,23630489,39.4684814,-0.4083946,,,,,,yes,,,,,,,,,,2.2727304660463687e-06
way,23697657,39.4665019,-0.4088447,,,,,,yes,,,,,,,,,,6.638666683045358e-08
way,23697663,39.4677180,-0.4135738,,,,,,school,,,,,,,,,,5.324599783307349e-08
way,23700912,39.4779726,-0.4006996,,,,,,hospital,,,,,,,,,,1.1385411546882551e-07
way,23700917,39.4772205,-0.4009133,,,,,,school,,,,,,,,,,1.1871407945562851e-07
way,23700918,39.4774039,-0.4002798,,,,,,yes,,,,,,,,,,7.229771536998442e-08
way,23700947,39.4779152,-0.4015144,,,,,,hospital,,,,,,,,,,4.838704734666521e-07
way,23700948,39.4772211,-0.4048910,,,,,,yes,,,,,,,,,,2.784094550456473e-06
way,23760931,39.4814190,-0.4050526,,,,,,yes,,,,,,,,,,4.016509445037286e-07
way,23760932,39.4808556,-0.4059873,,,,,,yes,,,,,,,,clinic,,3.344932100191045e-07
way,23760933,39.4821734,-0.4036308,,,67,,Avinguda del General Avilés,residential,9,,,,,,,,,2.022410301449895e-07
way,23760934,39.4789840,-0.4018812,,,1-2,,Plaça de la Policia Local,apartments,,,,,,,,,,1.301400658348939e-07
way,23760935,39.4796389,-0.4017161,,,1-1,,Plaça de la Policia Local,apartments,,,,,,,,,,8.626191938532202e-08
way,23760937,39.4811793,-0.4029991,Valencia,,6,46015,Calle Jorge Comín,residential,8,,,,,,,,,4.724984208337446e-07
way,23760942,39.4835434,-0.4026953,,,,,,yes,,,,,,,,,,1.5903716921172872e-07
way,23760943,39.4845424,-0.4034116,,,,,,yes,,,,,,,,,,1.6116698464685442e-07
way,23760945,39.4840361,-0.4030589,,,,,,yes,,,,,,,,,,1.611902344933469e-07
way,23760964,39.4894340,-0.3999973,,,,,,yes,,,,,,,,,,
way,23760967,39.4869287,-0.3993524,,,,,,yes,,,,,,,,,,
way,23760968,39.4862655,-0.3979379,,,,,,yes,,,,,,,,,,1.9904361803213533e-07
way,23760978,39.4877181,-0.4041225,,,,,,roof,,,,,,,,,,8.528996531254052e-08
way,23760979,39.4878319,-0.3982604,,,,,,roof,,,,,,,,,,8.129968964709633e-08
way,23761011,39.4908353,-0.4034624,,,,,,hospital,,,,,,,,,,
way,23761012,39.4903596,-0.4006438,,,,,,yes,,,,,,,,,,
way,23761013,39.4888891,-0.4050391,,,78,46015,Avinguda del Mestre Rodrigo,yes,,,,,,,,,,
way,23761015,39.4895707,-0.4038483,Valencia,,14,46015,Calle San Clemente,yes,,,roman_catholic,,,,,place_of_worship,,
way,23761803,39.4960816,-0.4010569,,,,,Carrer del Doctor Nicasio Benlloch,yes,,,,,,,hotel,,,
way,23761809,39.4962104,-0.4020319,,,60,,Avinguda de les Corts Valencianes,civic,,,,,,,,conference_centre,,
way,23761819,39.4945730,-0.4010455,Valencia,,52,46015,Avenida Cortes Valencianas,yes,,,,,,,hotel,,,
way,23761820,39.4937887,-0.4010494,,,,,,yes,,,,,,,,,,
way,23761821,39.4931341,-0.4005106,,,,,,apartments,16,,,,,,,,,
way,23761830,39.4959516,-0.3990025,,,,,,school,,,,,,,,,,
way,23761831,39.4963421,-0.4001028,,,,,,yes,,,,,,,,,,
way,23761846,39.4883768,-0.3937533,,,,,,yes,,,,,,,,marketplace,,
way,23761852,39.4880617,-0.3954401,,,,,,yes,,,,,,,,clinic,,2.1261569127517532e-07
way,23776577,39.4936321,-0.3803567,,,,,,roof,,,,,,,,,,
way,23776578,39.4930796,-0.3803033,Valencia,,83,,Cami de Montcada,yes,,,,,,,,,,
way,23776593,39.4925482,-0.3782447,,,,,,yes,,,,,,,,,,
way,23776940,39.4953924,-0.3778052,,,,,,school,3,,,,,,,,,
way,23776945,39.4952193,-0.3777211,,,,,,school,4,,,,,,,,,
way,23793799,39.4943345,-0.3668812,,,,,,school,3,,,,,,,,,
way,23793800,39.4946352,-0.3665887,,,,,,school,2,,,,,,,,,
way,23793809,39.4935390,-0.3663984,,,,,,yes,2,,,,,sports_centre,,,,
way,23793828,39.4956677,-0.3655043,,,,,,public,1,,,,,,,,,
way,23793841,39.4921097,-0.3698352,,,,,,public,2,,,,,,,,,
way,23795852,39.4880273,-0.3659896,,,,,,yes,1,,,,,fitness_centre,,,,
way,23795853,39.4877002,-0.3635103,,,,,,school,2,,,,,,,,,
way,23795858,39.4837184,-0.3560590,,,,,,yes,4,,,,,,,,,
way,23795859,39.4841098,-0.3547954,,,,,,school,3,,,,,,,,,
way,23795879,39.4813657,-0.3529529,,,21,46020,Avinguda de Catalunya,yes,5,,,,,,,,,
way,23807859,39.4792681,-0.3690290,València,,,46010,Carrer del General Elío,public,2,,,,,,museum,,,
way,23807860,39.4789751,-0.3677667,,,,,,public,2,,,,,,,,,
way,23807865,39.4806943,-0.3669029,,,,,,public,1,,,,,,,,,
way,23807866,39.4807911,-0.3663212,,,3,,,public,3,,,,,,,,,
way,23807894,39.4955229,-0.3815675,,,,,,yes,,,,,,,,,,
way,23807905,39.4604008,-0.3799518,,,,,,transportation,1,,,,,,,,,1.3913900431816728e-07
way,23807907,39.4596011,-0.3802817,,,,,,transportation,1,,,,,,,,,1.4094129952013645e-07
way,23807909,39.4589073,-0.3787046,,,4B,46006,Carrer de les Filipines,yes,1,,,yes,,,,,,2.816584601106342e-07
way,25606671,39.4721598,-0.3800183,,,,,,yes,10,,,,,,,,,
way,25606673,39.4721924,-0.3819519,,,,,,yes,,,,,,,,,,
way,25606676,39.4725399,-0.3805312,,,,,,yes,,,,,,,,,,
way,30016818,39.4603542,-0.3858717,,,,,,public,3,,,,,,,,,5.179054429760299e-08
way,30651667,39.4787005,-0.3374955,Valencia,,,46022,,university,,,,,,,,,,
way,30656574,39.4795039,-0.3408499,València,,,46022,Camí de Vera,college,,,,,,,,,,
way,36964649,39.4823617,-0.3518969,,,,,,detached,2,,,,,,,,,
way,36964650,39.4830680,-0.3538770,,,,,,apartments,10,,,,,,,,,
way,36966630,39.4798864,-0.3346927,,,,,,transportation,,,,,,,,,,
way,36966657,39.4832752,-0.3454639,València,,,46022,,university,,,,,,,,,,
way,37247087,39.4767032,-0.3606827,,,,,,university,,,,,,,,,,
way,37247570,39.4772075,-0.3617067,,,,,,university,8,,,,,,,,,
way,37247821,39.4767183,-0.3612985,,,,,,university,,,,,,,,,,
way,37523471,39.4539241,-0.3497341,,,,,,yes,,,,,,,,arts_centre,,
way,43791991,39.4790127,-0.3373086,València,,,46022,,yes,,,,,,,,,,
