id,lon,lat
14653,-84.4484515,33.8077608
14654,-84.4480132,33.8094776
14655,-84.4480883,33.8093127
14656,-84.4481159,33.8092495
14657,-84.4477903,33.8090573
14658,-84.447985,33.8090812
14659,-84.4484879,33.8089851
14660,-84.4483315,33.8090589
14661,-84.4476979,33.8097505
14662,-84.452926,33.8088912
14663,-84.4548145,33.8190601
14664,-84.4518963,33.8184435
14665,-84.3510966,33.7205602
14666,-84.4621378,33.8203353
14667,-84.44804,33.8107791
14668,-84.4479488,33.8110777
14669,-84.4479115,33.8109191
14670,-84.4479944,33.8110399
14671,-84.4477718,33.8109106
14672,-84.4479791,33.8108699
14673,-84.445626,33.8096759
14674,-84.4457279,33.8106855
14675,-84.4455981,33.8055924
14676,-84.4454704,33.8053768
14677,-84.4406759,33.8107563
14678,-84.4407732,33.8108155
14679,-84.4409203,33.8107292
14680,-84.4405775,33.8111813
14681,-84.4407976,33.8106007
14682,-84.4427346,33.8103245
14683,-84.4424234,33.8113675
14684,-84.4416617,33.8098877
14685,-84.445038,33.8106264
14686,-84.4432909,33.8118656
14687,-84.4446458,33.8112311
14688,-84.4456312,33.8113235
14689,-84.4430446,33.8106487
14690,-84.4391619,33.8099813
14691,-84.4422583,33.8086727
14692,-84.4426353,33.80859
14693,-84.4453256,33.8097629
14694,-84.4456566,33.8098694
14695,-84.4440328,33.8090542
14696,-84.4435268,33.8087936
14697,-84.4436812,33.8082781
14698,-84.4431423,33.8077437
14699,-84.4447706,33.8059958
14700,-84.4444269,33.8063945
14701,-84.4446016,33.8058671
14702,-84.4454368,33.8079935
14703,-84.4435821,33.8063708
14704,-84.4428633,33.8059117
14705,-84.4442205,33.8060856
14706,-84.4450745,33.8055933
14707,-84.4396929,33.8060053
14708,-84.4418923,33.8067453
14709,-84.4419034,33.8061704
14710,-84.4390814,33.8096425
14711,-84.4412071,33.8098966
14712,-84.4433826,33.8064556
14713,-84.4433865,33.8062419
14714,-84.333754,33.7776003
14715,-84.3335535,33.7780023
14716,-84.3338304,33.7779911
14717,-84.3339578,33.7777859
14718,-84.334086,33.777763
14719,-84.3336129,33.7784363
14720,-84.3328451,33.7794427
14721,-84.3328692,33.779653
14722,-84.3349466,33.7768861
14723,-84.3341928,33.7778221
14724,-84.3337116,33.778963
14725,-84.3338237,33.7792152
14726,-84.3363946,33.7739648
14727,-84.3361071,33.7739873
14728,-84.3371655,33.7737919
14729,-84.3369235,33.772898
14730,-84.3365154,33.7735953
14731,-84.3373179,33.7730932
14732,-84.3370326,33.7723719
14733,-84.3375034,33.7725221
14734,-84.3368028,33.7717012
14735,-84.336563,33.7717024
14736,-84.3364728,33.7717033
14737,-84.336351,33.773897
14738,-84.3360933,33.773909
14739,-84.3380665,33.7716277
14740,-84.3382008,33.7715234
14741,-84.3553923,33.7653175
14742,-84.3590284,33.7650715
14743,-84.3541338,33.7684527
14744,-84.3519608,33.7686252
14745,-84.3541186,33.7686428
14746,-84.3526025,33.7689105
14747,-84.3524532,33.7690256
14748,-84.3524517,33.769069
14749,-84.3524483,33.7691672
14750,-84.3489212,33.7698538
14751,-84.3489216,33.7700917
14752,-84.3490939,33.7700956
14753,-84.3492178,33.7700984
14754,-84.3393524,33.7711697
14755,-84.3356654,33.773815
14756,-84.3555896,33.7686363
14757,-84.3577394,33.7690179
14758,-84.3538094,33.7691491
14759,-84.3537133,33.7691945
14760,-84.3526296,33.7692014
14761,-84.3537782,33.7692337
14762,-84.3577807,33.7692969
14763,-84.3578313,33.7694446
14764,-84.3591455,33.7703621
14765,-84.3951795,33.7939997
14766,-84.3995386,33.7747972
14767,-84.3994836,33.7746307
14768,-84.3975065,33.6727399
14769,-84.3974921,33.6730298
14770,-84.3977724,33.6731134
14771,-84.4792754,33.8166682
14772,-84.4539106,33.8585517
14773,-84.3513338,33.7929042
14774,-84.3342445,33.7792138
14775,-84.3449619,33.7747943
14776,-84.3452006,33.7747787
14777,-84.34453,33.7764233
14778,-84.3416277,33.7711435
14779,-84.3418173,33.7618768
14780,-84.3615968,33.8146801
14781,-84.361819,33.8146743
14782,-84.3635902,33.8176484
14783,-84.3636086,33.8181485
14784,-84.3913102,33.7954616
14785,-84.3897787,33.7975653
14786,-84.3906495,33.7966037
14787,-84.3865047,33.799374
14788,-84.386327,33.7990337
14789,-84.3867159,33.799368
14790,-84.3863243,33.7993792
14791,-84.3864798,33.7989527
14792,-84.3867197,33.7989737
14793,-84.3556792,33.7642811
14794,-84.3530133,33.7350164
14795,-84.3511017,33.7349199
14796,-84.3979527,33.6731236
14797,-84.4099439,33.7791049
14798,-84.3952961,33.7682552
14799,-84.3922606,33.7688998
14800,-84.3510253,33.8182167
14801,-84.3725051,33.7483159
14802,-84.3726735,33.7481463
14803,-84.3720574,33.7484271
14804,-84.3845699,33.74437
14805,-84.385042,33.7468814
14806,-84.3679058,33.7811083
14807,-84.3677484,33.7811731
14808,-84.3737749,33.7554861
14809,-84.3503859,33.7700829
14810,-84.3505744,33.7701633
14811,-84.3505044,33.7700578
14812,-84.3491086,33.769286
14813,-84.3551485,33.7687563
14814,-84.3556931,33.7623056
14815,-84.3551548,33.766846
14816,-84.3590459,33.7701946
14817,-84.3556551,33.7642241
14818,-84.355583,33.7642315
14819,-84.3541534,33.7689118
14820,-84.3524441,33.7692871
14821,-84.3393118,33.7706181
14822,-84.3310748,33.7736571
14823,-84.3488795,33.7691088
14824,-84.342504,33.7711591
14825,-84.3369204,33.7717006
14826,-84.3313386,33.7734087
14827,-84.3395211,33.7704393
14828,-84.3904163,33.7649878
14829,-84.3902836,33.7652771
14830,-84.3916823,33.7828556
14831,-84.3900732,33.7899366
14832,-84.3905984,33.7903807
14833,-84.380973,33.8063341
14834,-84.390915,33.7469337
14835,-84.3968012,33.6490024
14836,-84.3976739,33.6491826
14837,-84.3964361,33.6525717
14838,-84.3956931,33.6526114
14839,-84.3962317,33.6531358
14840,-84.3944877,33.657577
14841,-84.3978676,33.6811318
14842,-84.407815,33.8036369
14843,-84.4134271,33.8049542
14844,-84.4131722,33.8055794
14845,-84.4166817,33.8076811
14846,-84.4258377,33.8300309
14847,-84.4362772,33.8610032
14848,-84.4402543,33.8650159
14849,-84.4392293,33.8656707
14850,-84.3802195,33.7580551
14851,-84.3096981,33.7445646
14852,-84.3069322,33.742321
14853,-84.3008993,33.7450593
14854,-84.307531,33.742315
14855,-84.304948,33.744755
14856,-84.3008086,33.7441971
14857,-84.3001603,33.7423061
14858,-84.3031912,33.7449112
14859,-84.2982157,33.7441595
14860,-84.3031241,33.744739
14861,-84.2985999,33.7400546
14862,-84.3044277,33.7421076
14863,-84.3144483,33.7434102
14864,-84.2997282,33.7440417
14865,-84.3099235,33.743002
14866,-84.3043617,33.7418094
14867,-84.4048302,33.778102
14868,-84.4051387,33.7777699
14869,-84.4052419,33.7778746
14870,-84.4050957,33.7781188
14871,-84.4043319,33.7784515
14872,-84.4046863,33.7772751
14873,-84.404798,33.7775429
14874,-84.4049288,33.7772734
14875,-84.4048007,33.7774901
14876,-84.3956651,33.7718765
14877,-84.4029857,33.7785347
14878,-84.4037426,33.778842
14879,-84.4033881,33.7786684
14880,-84.4037367,33.7787621
14881,-84.4038097,33.778842
14882,-84.4037744,33.7789969
14883,-84.40374,33.778978
14884,-84.4020788,33.7780142
14885,-84.4036434,33.7787461
14886,-84.3968652,33.775203
14887,-84.3966897,33.775218
14888,-84.3978279,33.7752118
14889,-84.3961053,33.7752097
14890,-84.3859581,33.7376041
14891,-84.3863265,33.7376109
14892,-84.3859514,33.7379209
14893,-84.3863135,33.7379311
14894,-84.3949025,33.771944
14895,-84.3949143,33.7713261
14896,-84.3906825,33.7727049
14897,-84.3919999,33.7720739
14898,-84.3919866,33.7737099
14899,-84.3960249,33.7775113
14900,-84.3959888,33.7774432
14901,-84.4030789,33.776089
14902,-84.4033946,33.7740862
14903,-84.407058,33.7777511
14904,-84.4034714,33.7742765
14905,-84.4012517,33.7737194
14906,-84.3890688,33.7597147
14907,-84.3889951,33.7640009
14908,-84.4041846,33.7787642
14909,-84.4047179,33.7789303
14910,-84.4045516,33.7789292
14911,-84.4037656,33.7791644
14912,-84.4041809,33.7790061
14913,-84.4065375,33.7791098
14914,-84.4046307,33.7786796
14915,-84.4037304,33.7791644
14916,-84.4038051,33.7791666
14917,-84.4046451,33.7789295
14918,-84.4061325,33.7791095
14919,-84.4050987,33.778732
14920,-84.4025185,33.7772817
14921,-84.3968737,33.7739974
14922,-84.3960942,33.7754431
14923,-84.3956545,33.7753486
14924,-84.4298621,33.7914607
14925,-84.4296986,33.791525
14926,-84.4295111,33.7916305
14927,-84.4296779,33.7916631
14928,-84.4272266,33.7934465
14929,-84.4270012,33.793492
14930,-84.3716633,33.8654825
14931,-84.3708774,33.8655783
14932,-84.3718786,33.8651039
14933,-84.3708431,33.8645395
14934,-84.3716204,33.8652665
14935,-84.3711671,33.8652397
14936,-84.3715292,33.8656161
14937,-84.3710598,33.8653801
14938,-84.3722473,33.8649431
14939,-84.371759,33.8653495
14940,-84.3718345,33.8652404
14941,-84.3999135,33.7807185
14942,-84.4008295,33.7806984
14943,-84.3305877,33.742209
14944,-84.387748,33.7449211
14945,-84.4438225,33.7507587
14946,-84.4437502,33.7511465
14947,-84.3660334,33.7737687
14948,-84.3674469,33.7778743
14949,-84.3657169,33.7737174
14950,-84.365577,33.7736531
14951,-84.3660914,33.7736805
14952,-84.3653271,33.7733455
14953,-84.3668598,33.7734418
14954,-84.3670221,33.7779003
14955,-84.366885,33.7772712
14956,-84.3664977,33.7734239
14957,-84.3656959,33.7733728
14958,-84.3668303,33.7741336
14959,-84.3660173,33.7738456
14960,-84.3666168,33.7739292
14961,-84.3666399,33.7736442
14962,-84.3662708,33.7738233
14963,-84.3661808,33.7749758
14964,-84.3661429,33.7748162
14965,-84.3668461,33.7752053
14966,-84.3661044,33.7746543
14967,-84.3668658,33.775539
14968,-84.3668461,33.7750381
14969,-84.3660429,33.7743349
14970,-84.3660309,33.7741652
14971,-84.3668434,33.7741999
14972,-84.3666383,33.7737071
14973,-84.3668461,33.7743637
14974,-84.3668461,33.7748653
14975,-84.3668461,33.7747048
14976,-84.366374,33.7757887
14977,-84.3662576,33.775299
14978,-84.3667605,33.774045
14979,-84.3660669,33.7744967
14980,-84.3670791,33.7756684
14981,-84.3662963,33.7754618
14982,-84.3668461,33.7753748
14983,-84.366024,33.7740015
14984,-84.3668461,33.7745376
14985,-84.3662197,33.7751397
14986,-84.3663352,33.7756252
14987,-84.3665687,33.7739038
14988,-84.3622572,33.8580285
14989,-84.3650167,33.7736943
14990,-84.3655872,33.7738245
14991,-84.3651327,33.7740226
14992,-84.3655647,33.7742623
14993,-84.3653797,33.7742793
14994,-84.3652102,33.774479
14995,-84.3673261,33.775798
14996,-84.3664123,33.7759498
14997,-84.36734,33.7759833
14998,-84.3665189,33.7761064
14999,-84.3657102,33.7762245
15000,-84.3673378,33.7763128
15001,-84.3666587,33.7764385
15002,-84.3673366,33.7764875
15003,-84.3667041,33.7766054
15004,-84.3673354,33.7766632
15005,-84.3667486,33.7767691
15006,-84.3673343,33.7768389
15007,-84.3667957,33.7769425
15008,-84.3673391,33.7770108
15009,-84.3668402,33.7771064
15010,-84.3674266,33.7771656
15011,-84.3674578,33.7773377
15012,-84.3674542,33.7775134
15013,-84.3670276,33.7775918
15014,-84.3674507,33.7776881
15015,-84.3670083,33.7777667
15016,-84.3600664,33.7814243
15017,-84.3590249,33.7816243
15018,-84.3601854,33.7817448
15019,-84.3601882,33.781798
15020,-84.360282,33.7818837
15021,-84.3601315,33.7818922
15022,-84.3613992,33.7818922
15023,-84.3599357,33.7819203
15024,-84.3686102,33.781979
15025,-84.3619595,33.7820277
15026,-84.3614649,33.7820572
15027,-84.3619376,33.7821794
15028,-84.3690639,33.7825131
15029,-84.3692421,33.7825355
15030,-84.3706213,33.7848812
15031,-84.3715473,33.7880001
15032,-84.3717955,33.7881246
15033,-84.3723169,33.7894242
15034,-84.371143,33.7894897
15035,-84.3716109,33.7895384
15036,-84.3713102,33.7895413
15037,-84.3671139,33.7908244
15038,-84.3620606,33.8206519
15039,-84.3620671,33.8216048
15040,-84.3716572,33.7863853
15041,-84.3713417,33.7866364
15042,-84.3713783,33.7867985
15043,-84.372056,33.7872203
15044,-84.3720196,33.7884953
15045,-84.3732635,33.7890402
15046,-84.3733431,33.7891043
15047,-84.3730905,33.7892898
15048,-84.371209,33.7895837
15049,-84.3724522,33.7897686
15050,-84.3709825,33.7917918
15051,-84.3666224,33.7781043
15052,-84.3668325,33.7781046
15053,-84.3670201,33.7781049
15054,-84.3672145,33.7781052
15055,-84.3674178,33.7781055
15056,-84.3676348,33.7781058
15057,-84.3674178,33.7781547
15058,-84.3664154,33.7785358
15059,-84.3674088,33.7786187
15060,-84.366532,33.7786731
15061,-84.3666314,33.7786736
15062,-84.3668258,33.7786746
15063,-84.3670133,33.7786756
15064,-84.3672077,33.7786766
15065,-84.3676152,33.7786787
15066,-84.3674056,33.7787165
15067,-84.3677975,33.7792911
15068,-84.3679127,33.7792931
15069,-84.3680375,33.779594
15070,-84.3687303,33.7796122
15071,-84.3691173,33.7796424
15072,-84.3680336,33.7797659
15073,-84.3690777,33.7797778
15074,-84.3680312,33.7799346
15075,-84.3690282,33.7799471
15076,-84.3687183,33.7801037
15077,-84.3680288,33.7801
15078,-84.3677929,33.7803267
15079,-84.3675555,33.7804571
15080,-84.3710157,33.7804689
15081,-84.368024,33.7810596
15082,-84.3710188,33.7812032
15083,-84.3712151,33.7812032
15084,-84.3707821,33.7812039
15085,-84.3712251,33.7817778
15086,-84.374557,33.7835832
15087,-84.3767867,33.7836022
15088,-84.3769713,33.7837641
15089,-84.3773717,33.7839061
15090,-84.3770917,33.7839357
15091,-84.3773438,33.7839658
15092,-84.3770309,33.783945
15093,-84.377218,33.7839763
15094,-84.3771904,33.7839922
15095,-84.3771748,33.7841615
15096,-84.3772005,33.7841583
15097,-84.3773335,33.7841944
15098,-84.3773817,33.7842675
15099,-84.3753132,33.784856
15100,-84.3733022,33.7849727
15101,-84.3739989,33.7850099
15102,-84.374517,33.7851406
15103,-84.3746396,33.7851782
15104,-84.3749731,33.7852595
15105,-84.3751291,33.7852976
15106,-84.3740911,33.7855527
15107,-84.3747034,33.785568
15108,-84.3744444,33.7857822
15109,-84.3747413,33.785816
15110,-84.3740448,33.785821
15111,-84.3744734,33.7859334
15112,-84.3737891,33.7860454
15113,-84.3740023,33.7861943
15114,-84.3748364,33.7862212
15115,-84.3748707,33.7864836
15116,-84.3724661,33.7867587
15117,-84.3744961,33.7869404
15118,-84.3743746,33.7870226
15119,-84.3744054,33.7875723
15120,-84.3748861,33.7876509
15121,-84.3747598,33.7876642
15122,-84.3745449,33.7879013
15123,-84.3729188,33.7880646
15124,-84.3720045,33.7894794
15125,-84.3719179,33.7903067
15126,-84.372159,33.7903678
15127,-84.37077,33.7909031
15128,-84.3715714,33.7909594
15129,-84.3715556,33.7910946
15130,-84.3771385,33.7864658
15131,-84.371929,33.7791587
15132,-84.3713566,33.7793274
15133,-84.371746,33.7793297
15134,-84.3717438,33.7795
15135,-84.3684922,33.7811772
15136,-84.3686381,33.7814023
15137,-84.3687825,33.7814342
15138,-84.368545,33.7817014
15139,-84.3690613,33.7817683
15140,-84.3691513,33.7817692
15141,-84.3728894,33.7818372
15142,-84.3690058,33.7819322
15143,-84.3691317,33.7819842
15144,-84.3687463,33.7821262
15145,-84.377417,33.7846601
15146,-84.3750252,33.7855852
15147,-84.3750537,33.7857964
15148,-84.3750136,33.7859644
15149,-84.3750945,33.7859797
15150,-84.3749513,33.7861557
15151,-84.3750517,33.7861375
15152,-84.3749343,33.7862355
15153,-84.3744631,33.7875107
15154,-84.3729505,33.7874067
15155,-84.372623,33.7875879
15156,-84.3731423,33.7876332
15157,-84.3730649,33.7876833
15158,-84.3728885,33.7877735
15159,-84.3727915,33.7878297
15160,-84.3730814,33.7878579
15161,-84.3731374,33.7879333
15162,-84.3735291,33.7880959
15163,-84.3728505,33.788492
15164,-84.3727584,33.7885656
15165,-84.3731075,33.788644
15166,-84.3728782,33.788676
15167,-84.3731912,33.7887102
15168,-84.3731542,33.788741
15169,-84.3726169,33.7887322
15170,-84.3732489,33.7888186
15171,-84.3732654,33.7888312
15172,-84.3733258,33.7888848
15173,-84.373454,33.7890221
15174,-84.5000651,33.6847514
15175,-84.5038448,33.6901507
15176,-84.4955052,33.7538649
15177,-84.4945229,33.7561171
15178,-84.4943756,33.7564646
15179,-84.488646,33.7989246
15180,-84.3754336,33.7849478
15181,-84.3754641,33.7849666
15182,-84.375496,33.7849861
15183,-84.3728549,33.7753155
15184,-84.3728587,33.7761681
15185,-84.3728576,33.777132
15186,-84.3728616,33.7785079
15187,-84.3781138,33.7842182
15188,-84.3783814,33.784256
15189,-84.3783653,33.7843415
15190,-84.3781074,33.7844075
15191,-84.3775776,33.7844249
15192,-84.3776196,33.7845224
15193,-84.3776471,33.7845967
15194,-84.3778238,33.7851146
15195,-84.3781444,33.7863969
15196,-84.3780434,33.7864021
15197,-84.3776772,33.7864228
15198,-84.3780442,33.7865631
15199,-84.3772919,33.7866803
15200,-84.3773759,33.7867443
15201,-84.378135,33.7872529
15202,-84.366995,33.7793963
15203,-84.3671624,33.7796109
15204,-84.3663323,33.7801391
15205,-84.3663871,33.780247
15206,-84.3663902,33.7807269
15207,-84.3665363,33.7809303
15208,-84.3674792,33.7810143
15209,-84.3661953,33.7811016
15210,-84.3668658,33.7813472
15211,-84.3656207,33.7814247
15212,-84.3656422,33.7815999
15213,-84.3610329,33.7642361
15214,-84.3609362,33.7643407
15215,-84.3595895,33.7648705
15216,-84.3647813,33.7650066
15217,-84.3647874,33.7651017
15218,-84.3653192,33.7656799
15219,-84.3608132,33.7657334
15220,-84.3609092,33.7658076
15221,-84.3597369,33.7658768
15222,-84.3655534,33.767245
15223,-84.3656217,33.7672821
15224,-84.3654738,33.7673549
15225,-84.3653957,33.7673618
15226,-84.3652169,33.7677906
15227,-84.365223,33.7677759
15228,-84.3648758,33.7678507
15229,-84.3654522,33.7679275
15230,-84.3651614,33.7679283
15231,-84.3651281,33.7680071
15232,-84.3647292,33.7682715
15233,-84.364824,33.7683768
15234,-84.3648938,33.7684166
15235,-84.3651049,33.7685951
15236,-84.3652594,33.7687095
15237,-84.3648871,33.768725
15238,-84.3651497,33.7687498
15239,-84.3647259,33.7687524
15240,-84.3644075,33.7688714
15241,-84.3642871,33.7689035
15242,-84.3644916,33.7690688
15243,-84.3648402,33.7691729
15244,-84.3653276,33.7693893
15245,-84.3652062,33.7694418
15246,-84.364916,33.7694446
15247,-84.3654486,33.7695406
15248,-84.3655207,33.7695718
15249,-84.3646793,33.7697657
15250,-84.364809,33.7698707
15251,-84.3652551,33.7706439
15252,-84.3653731,33.7707706
15253,-84.3651973,33.7708111
15254,-84.3656906,33.7710142
15255,-84.3650549,33.7710136
15256,-84.3657032,33.771117
15257,-84.365054,33.7711246
15258,-84.3652384,33.7670039
15259,-84.3651751,33.7671193
15260,-84.3653808,33.7671661
15261,-84.3639653,33.7689825
15262,-84.3642922,33.7691281
15263,-84.3640275,33.769145
15264,-84.3637955,33.7691755
15265,-84.3639252,33.7692026
15266,-84.3653764,33.7694372
15267,-84.364805,33.7697316
15268,-84.3648868,33.7699342
15269,-84.3647817,33.7651654
15270,-84.3647659,33.7652101
15271,-84.36475,33.7653036
15272,-84.3642844,33.7655478
15273,-84.3644795,33.7657345
15274,-84.3648314,33.765831
15275,-84.3648562,33.7658881
15276,-84.3645742,33.7658916
15277,-84.3648653,33.7659189
15278,-84.3649001,33.7659758
15279,-84.3649142,33.7660021
15280,-84.3649493,33.7660591
15281,-84.3649669,33.7660869
15282,-84.3655314,33.7661098
15283,-84.3649872,33.7661127
15284,-84.3650576,33.7661369
15285,-84.3649806,33.7661617
15286,-84.3652864,33.7661823
15287,-84.3649889,33.7662152
15288,-84.3652151,33.7662958
15289,-84.3651058,33.7663537
15290,-84.3652727,33.7663766
15291,-84.3649961,33.7663871
15292,-84.3648099,33.766564
15293,-84.3652578,33.7665688
15294,-84.3649488,33.7665818
15295,-84.3650144,33.7665999
15296,-84.3652623,33.7666198
15297,-84.3651558,33.7666329
15298,-84.3650888,33.7668955
15299,-84.3649917,33.7671269
15300,-84.3647046,33.7672426
15301,-84.3654637,33.7672958
15302,-84.3634809,33.7720672
15303,-84.363055,33.7719708
15304,-84.36382,33.77309
15305,-84.3630559,33.7731763
15306,-84.3634896,33.7731749
15307,-84.3761843,33.8218841
15308,-84.3688225,33.8208491
15309,-84.369346,33.8209149
15310,-84.3673396,33.8214383
15311,-84.3694409,33.8209578
15312,-84.3697316,33.8210817
15313,-84.3698742,33.8209948
15314,-84.3698321,33.8211016
15315,-84.3695935,33.8210269
15316,-84.3731585,33.8210187
15317,-84.3746549,33.8212732
15318,-84.3688283,33.8211696
15319,-84.3665228,33.8212722
15320,-84.3721565,33.8209437
15321,-84.360588,33.8207006
15322,-84.3651124,33.8207029
15323,-84.3600892,33.8206986
15324,-84.3606477,33.8206076
15325,-84.3587204,33.8207226
15326,-84.3582631,33.8207042
15327,-84.366029,33.820608
15328,-84.3591317,33.8228152
15329,-84.3602733,33.8209493
15330,-84.3647068,33.8207032
15331,-84.3659018,33.8209244
15332,-84.3690118,33.7441552
15333,-84.4279488,33.7915627
15334,-84.3747057,33.8704664
15335,-84.3731949,33.8719148
15336,-84.3645676,33.7767431
15337,-84.3645634,33.7776721
15338,-84.4024972,33.8103037
15339,-84.4026946,33.8105277
15340,-84.4021896,33.8109509
15341,-84.4030165,33.8112074
15342,-84.4013527,33.8109994
15343,-84.4023024,33.8109451
15344,-84.415837,33.823875
15345,-84.4076191,33.8200242
15346,-84.4076326,33.8201786
15347,-84.3636788,33.7796005
15348,-84.3656177,33.7789199
15349,-84.3647325,33.7765684
15350,-84.3647409,33.77674
15351,-84.3637206,33.7741047
15352,-84.3632092,33.7737531
15353,-84.3633981,33.7738724
15354,-84.3627279,33.7738016
15355,-84.3629224,33.7743105
15356,-84.3637003,33.7746348
15357,-84.3646404,33.7743354
15358,-84.3637075,33.7748445
15359,-84.36467,33.775068
15360,-84.363705,33.7750663
15361,-84.3647517,33.774798
15362,-84.3644244,33.7757578
15363,-84.3637087,33.7756794
15364,-84.3639799,33.7757356
15365,-84.3639835,33.7760422
15366,-84.3640851,33.7751302
15367,-84.3644251,33.7757987
15368,-84.3639711,33.7754323
15369,-84.3640825,33.7753342
15370,-84.3648227,33.7753376
15371,-84.3647664,33.7751102
15372,-84.3644228,33.7756493
15373,-84.3637096,33.7757541
15374,-84.363909,33.7757304
15375,-84.3644325,33.7760388
15376,-84.3644184,33.7753522
15377,-84.3644258,33.7758415
15378,-84.3636473,33.7800769
15379,-84.3643855,33.7776779
15380,-84.3638169,33.7805656
15381,-84.363615,33.7805651
15382,-84.3638504,33.7800863
15383,-84.3643614,33.778664
15384,-84.3672139,33.7707836
15385,-84.3672126,33.7709397
15386,-84.3668921,33.7709408
15387,-84.3672273,33.7711275
15388,-84.3667477,33.7701172
15389,-84.3671225,33.769363
15390,-84.3667835,33.771124
15391,-84.3667545,33.7709098
15392,-84.366935,33.7695562
15393,-84.367073,33.7695365
15394,-84.3672903,33.7695143
15395,-84.3671509,33.7695228
15396,-84.3367653,33.7648604
15397,-84.3367628,33.7649104
15398,-84.3385043,33.7652621
15399,-84.3372394,33.7663743
15400,-84.3374278,33.7665542
15401,-84.3364477,33.7665593
15402,-84.3359924,33.7666381
15403,-84.3377728,33.766719
15404,-84.3381601,33.7668088
15405,-84.3393881,33.7668216
15406,-84.337509,33.7668595
15407,-84.3373289,33.7669465
15408,-84.3393426,33.7690069
15409,-84.3391281,33.7694755
15410,-84.339678,33.769329
15411,-84.3399764,33.7693318
15412,-84.3751965,33.788425
15413,-84.3749895,33.788491
15414,-84.3750809,33.7887203
15415,-84.3752038,33.788789
15416,-84.3746285,33.788963
15417,-84.3744117,33.7889905
15418,-84.3738668,33.7890086
15419,-84.3738522,33.7891135
15420,-84.3732661,33.7891613
15421,-84.373776,33.78919
15422,-84.3738823,33.7892092
15423,-84.3740917,33.7892628
15424,-84.3734096,33.7893286
15425,-84.373478,33.7893777
15426,-84.373513,33.789408
15427,-84.3732578,33.7894099
15428,-84.3752948,33.789426
15429,-84.3741211,33.7894261
15430,-84.3735307,33.7894307
15431,-84.3743621,33.7894615
15432,-84.3740043,33.7894974
15433,-84.3733382,33.7895016
15434,-84.3733586,33.7895261
15435,-84.3736116,33.7895349
15436,-84.3732877,33.7895636
15437,-84.3732286,33.7895931
15438,-84.3737002,33.7896489
15439,-84.3737617,33.7897279
15440,-84.3735336,33.7897361
15441,-84.3734343,33.7897993
15442,-84.3746153,33.7898066
15443,-84.3736003,33.7898162
15444,-84.373251,33.7898686
15445,-84.3727681,33.7899629
15446,-84.3732986,33.7899939
15447,-84.3725359,33.7899768
15448,-84.3729808,33.7900388
15449,-84.3728125,33.7902276
15450,-84.3735677,33.7903312
15451,-84.3730266,33.790597
15452,-84.3730527,33.7906445
15453,-84.373038,33.7908387
15454,-84.3731017,33.7908482
15455,-84.3734874,33.791272
15456,-84.373391,33.7913697
15457,-84.3731366,33.7914244
15458,-84.3731213,33.7916142
15459,-84.3731998,33.7916196
15460,-84.3594025,33.7640686
15461,-84.3596779,33.7639191
15462,-84.359273,33.7640601
15463,-84.3877317,33.7768232
15464,-84.5046812,33.6899398
15465,-84.5046816,33.6901454
15466,-84.4934539,33.6903347
15467,-84.4926538,33.6909821
15468,-84.492868,33.691093
15469,-84.4198091,33.6973002
15470,-84.4186817,33.697708
15471,-84.4179725,33.6978455
15472,-84.3688584,33.8109005
15473,-84.3700233,33.8514758
15474,-84.3693793,33.8515922
15475,-84.3701424,33.8521001
15476,-84.3689744,33.8520135
15477,-84.3695425,33.8523503
15478,-84.3695279,33.852555
15479,-84.4862679,33.6947079
15480,-84.4862637,33.6953427
15481,-84.4830778,33.6976253
15482,-84.3913101,33.7958588
15483,-84.3591837,33.8344675
15484,-84.3664692,33.7540401
15485,-84.3665523,33.7543046
15486,-84.4064596,33.7875785
15487,-84.4036968,33.7888313
15488,-84.4064673,33.7890101
15489,-84.406486,33.7879874
15490,-84.3918342,33.8147183
15491,-84.3997326,33.7507109
15492,-84.4005602,33.7498985
15493,-84.387304,33.7767495
15494,-84.3954372,33.7748354
15495,-84.3948969,33.7811772
15496,-84.3619176,33.7989834
15497,-84.3622448,33.8441545
15498,-84.405171,33.7773818
15499,-84.4052453,33.7774291
15500,-84.4890119,33.7323115
15501,-84.4889953,33.7327529
15502,-84.4893346,33.7328789
15503,-84.4895949,33.7333695
15504,-84.4897522,33.7331376
15505,-84.4019592,33.7799631
15506,-84.4061601,33.7746043
15507,-84.4055055,33.7751657
15508,-84.4055341,33.7751892
15509,-84.3505389,33.7546105
15510,-84.3963761,33.7784612
15511,-84.3964698,33.7760728
15512,-84.3954478,33.7714695
15513,-84.4778528,33.7591844
15514,-84.3956999,33.7775438
15515,-84.3892545,33.7777529
15516,-84.3894065,33.7777526
15517,-84.3900748,33.7777587
15518,-84.3902139,33.7777614
15519,-84.3948543,33.7815938
15520,-84.4052612,33.7771336
15521,-84.4047255,33.7783419
15522,-84.4047956,33.7783427
15523,-84.4041719,33.7795956
15524,-84.4040931,33.7796545
15525,-84.4042721,33.7796549
15526,-84.4041698,33.779737
15527,-84.3909341,33.7582171
15528,-84.3909529,33.7584047
15529,-84.3911563,33.7586064
15530,-84.3914875,33.7578238
15531,-84.3914996,33.7580244
15532,-84.3915801,33.7581348
15533,-84.3910501,33.7583371
15534,-84.3967634,33.7726277
15535,-84.3967641,33.7725959
15536,-84.3882737,33.7568812
